"course_url"
"https://www.uel.ac.uk/postgraduate/courses/edd-professional-doctorate-education"
"https://www.uel.ac.uk/postgraduate/courses/llm-business-financial-law"
"https://www.uel.ac.uk/postgraduate/courses/llm-fintech-law"
"https://www.uel.ac.uk/postgraduate/courses/llm-general"
"https://www.uel.ac.uk/postgraduate/courses/llm-human-rights-advocacy"
"https://www.uel.ac.uk/postgraduate/courses/llm-international-law-practice"
"https://www.uel.ac.uk/postgraduate/courses/llm-legal-practice-sqe-preparation"
"https://www.uel.ac.uk/postgraduate/courses/ma-acting-stage-screen"
"https://www.uel.ac.uk/postgraduate/courses/ma-applied-theatre"
"https://www.uel.ac.uk/postgraduate/courses/ma-architecture-and-urbanism"
"https://www.uel.ac.uk/postgraduate/courses/ma-counselling-psychotherapy"
"https://www.uel.ac.uk/postgraduate/courses/ma-creative-enterprise"
"https://www.uel.ac.uk/postgraduate/courses/ma-dance"
"https://www.uel.ac.uk/postgraduate/courses/ma-data-journalism"
"https://www.uel.ac.uk/postgraduate/courses/ma-directing-stage-screen"
"https://www.uel.ac.uk/postgraduate/courses/ma-early-childhood-leadership-practice"
"https://www.uel.ac.uk/postgraduate/courses/ma-education"
"https://www.uel.ac.uk/postgraduate/courses/ma-education-distance-learning"
"https://www.uel.ac.uk/postgraduate/courses/ma-education-pathway-teaching-learning"
"https://www.uel.ac.uk/postgraduate/courses/ma-english-language-teaching"
"https://www.uel.ac.uk/postgraduate/courses/ma-english-language-teaching-distance-learning"
"https://www.uel.ac.uk/postgraduate/courses/ma-fashion"
"https://www.uel.ac.uk/postgraduate/courses/ma-fine-art"
"https://www.uel.ac.uk/postgraduate/courses/ma-global-sports-journalism"
"https://www.uel.ac.uk/postgraduate/courses/ma-interior-architecture-design"
"https://www.uel.ac.uk/postgraduate/courses/ma-international-fashion-business"
"https://www.uel.ac.uk/postgraduate/courses/ma-leadership-education"
"https://www.uel.ac.uk/postgraduate/courses/ma-media-communication-industries"
"https://www.uel.ac.uk/postgraduate/courses/ma-mfa-filmmaking"
"https://www.uel.ac.uk/postgraduate/courses/ma-post-qualifying-professional-practice"
"https://www.uel.ac.uk/postgraduate/courses/ma-professional-landscape-architecture"
"https://www.uel.ac.uk/postgraduate/courses/ma-professional-landscape-architecture-conversion"
"https://www.uel.ac.uk/postgraduate/courses/ma-professional-sound-music"
"https://www.uel.ac.uk/postgraduate/courses/ma-social-work"
"https://www.uel.ac.uk/postgraduate/courses/ma-special-additional-learning-needs-icep-europe"
"https://www.uel.ac.uk/postgraduate/courses/ma-special-educational-needs"
"https://www.uel.ac.uk/postgraduate/courses/ma-theatre-directing"
"https://www.uel.ac.uk/postgraduate/courses/ma-youth-community-work"
"https://www.uel.ac.uk/postgraduate/courses/march-architecture-arbriba-part-2"
