"course_url","study_level","source_scope"
"https://www.mmu.ac.uk/study/postgraduate/course/msc-clinical-exercise-physiology","postgraduate","UNDERGRADUATE"
"https://www.mmu.ac.uk/study/postgraduate/course/msc-computer-games-development","postgraduate","UNDERGRADUATE"
"https://www.mmu.ac.uk/study/postgraduate/course/msc-computer-science","postgraduate","UNDERGRADUATE"
"https://www.mmu.ac.uk/study/postgraduate/course/msc-construction-project-management","postgraduate","UNDERGRADUATE"
"https://www.mmu.ac.uk/study/postgraduate/course/msc-cyber-security","postgraduate","UNDERGRADUATE"
"https://www.mmu.ac.uk/study/postgraduate/course/msc-data-science","postgraduate","UNDERGRADUATE"
"https://www.mmu.ac.uk/study/postgraduate/course/msc-digital-design-and-manufacturing","postgraduate","UNDERGRADUATE"
"https://www.mmu.ac.uk/study/postgraduate/course/msc-digital-marketing-communications","postgraduate","UNDERGRADUATE"
"https://www.mmu.ac.uk/study/postgraduate/course/msc-engineering-business-management","postgraduate","UNDERGRADUATE"
"https://www.mmu.ac.uk/study/postgraduate/course/msc-engineering-project-management","postgraduate","UNDERGRADUATE"
"https://www.mmu.ac.uk/study/postgraduate/course/msc-environmental-management","postgraduate","UNDERGRADUATE"
"https://www.mmu.ac.uk/study/postgraduate/course/msc-environmental-sustainability","postgraduate","UNDERGRADUATE"
"https://www.mmu.ac.uk/study/postgraduate/course/msc-evaluation-and-policy-analysis","postgraduate","UNDERGRADUATE"
"https://www.mmu.ac.uk/study/postgraduate/course/msc-fashion-buying-and-merchandising-management","postgraduate","UNDERGRADUATE"
"https://www.mmu.ac.uk/study/postgraduate/course/msc-finance","postgraduate","UNDERGRADUATE"
"https://www.mmu.ac.uk/study/postgraduate/course/msc-financial-technology-fintech","postgraduate","UNDERGRADUATE"
"https://www.mmu.ac.uk/study/postgraduate/course/msc-food-science-and-innovation","postgraduate","UNDERGRADUATE"
"https://www.mmu.ac.uk/study/postgraduate/course/msc-forensic-psychology-bps-accredited","postgraduate","UNDERGRADUATE"
"https://www.mmu.ac.uk/study/postgraduate/course/msc-global-conservation-biology","postgraduate","UNDERGRADUATE"
"https://www.mmu.ac.uk/study/postgraduate/course/msc-haematology-and-transfusion-science-1","postgraduate","UNDERGRADUATE"
"https://www.mmu.ac.uk/study/postgraduate/course/msc-health-psychology","postgraduate","UNDERGRADUATE"
"https://www.mmu.ac.uk/study/postgraduate/course/msc-human-nutrition","postgraduate","UNDERGRADUATE"
"https://www.mmu.ac.uk/study/postgraduate/course/msc-human-physiology","postgraduate","UNDERGRADUATE"
"https://www.mmu.ac.uk/study/postgraduate/course/msc-human-resource-management","postgraduate","UNDERGRADUATE"
