uniName,Course_listing_Link,LISTING_PROGRAMME,COURSE_LISTING_PAGE_1,COURSE_LISTING_PAGE_2,Course Detail page,Bangladesh Entry Req Link,EnglishRequirementLink,ScholarshipLink,Comment
Ravensbourne University London,https://www.ravensbourne.ac.uk/study,Foundation ,,,,,,,pdf/ not found
,https://www.ravensbourne.ac.uk/study/undergraduate,"
Undergraduate 
",,,https://www.ravensbourne.ac.uk/study/undergraduate/ba-hons-games-design,,https://www.ravensbourne.ac.uk/international-students,https://www.ravensbourne.ac.uk/bursaries-and-scholarships,
,https://www.ravensbourne.ac.uk/study/postgraduate,"
Postgraduate ",,,https://www.ravensbourne.ac.uk/march-architecture-master-architecture,https://www.ravensbourne.ac.uk/international-students,"Undergraduate: 5.5 overall (with minimum of 5.5 in each component)
Postgraduate: 6.0 overall (with minimum of 5.5 in each component)","International scholarships
Overseas students enrolling in our undergraduate and postgraduate programmes may be eligible for scholarships of up to £6,000 per year, depending on their chosen course.

Eligibility

Applicants who have accepted their offer and enrolled for an undergraduate or a postgraduate course with Ravensbourne University London and are classified as overseas students for fee purposes. For full information about our available scholarships, explore below.

Scholarships for undergraduate applicants
Course
Year applicable
2026/27 Full Fee
Scholarship amount
Final fee
BSc (Hons) Business Management with Fashion        -        £17,500          £3,850        £13,650
BSc (Hons) Cyber Security         -        £17,500          £3,850        £13,650
BSc (Hons) Digital Marketing        -        £17,500          £3,850        £13,650
BSc (Hons) Information Technology Management        -        £17,500          £3,850        £13,650
BSc (Hons) Business Management with International Year One        Year 1        £18,950          £4,950        £14,000
Year 2 & 3        £18,950          £3,000        £15,950
BSc (Hons) Computer Science with International Year One        Year 1        £17,500          £3,500        £14,000
Year 2        £18,000          £4,500        £13,500
Year 3        £18,500        £5,500        £13,000
All other undergraduate creative courses*        -        £17,500          £5,000        £12,500 Scholarships for postgraduate applicants
Course
Duration
2026/27 Full Fee
Scholarship amount
Final fee
MBA 	1 year	£19,950  	£4,000	£15,950
MFA 	2 year, fee per year	£12,325  	£3,500	£8,825
Any MA/MSc with Industry Year:	Year 1	£18,500  	£4,500	£14,000
Year 2	£4,000*	-	£4,000
MBA with industry year	Year 1	£19,950  	£4,000	£15,950
Year 2	£4,000*	-	£4,000
MSc Accounting and Finance	Year 1	£18,500  	£4,500	£14,000
MSc Business and Data Analytics	Year 1	£18,500  	£4,500	£14,000
MSc Computer Science	Year 1	£18,500  	£4,500	£14,000
MSc Cyber Security	Year 1	£18,500  	£4,500	£14,000
MSc Cyber Security Management 	Year 1	£18,500  	£4,500	£14,000
MA Digital Photography	Year 1	£18,500  	£6,000	£12,500
MSc Engineering Management	Year 1	£18,500  	£6,000	£12,500
MSc Events Management	Year 1	£18,500  	£6,000	£12,500
MSc International Fashion Marketing 	Year 1	£18,500  	£6,000	£12,500
MSc International Finance	Year 1	£18,500  	£6,000	£12,500
MSc Information Technology Management	Year 1	£18,500  	£6,000	£12,500
MA Luxury Brand Management	Year 1	£18,500  	£6,000	£12,500
MSc Project Management 	Year 1	£18,500  	£4,500	£14,000
MSc Software Engineering	Year 1	£18,500  	£6,000	£12,500
MSc Strategic Marketing and Analytics	Year 1	£18,500  	£4,500	£14,000
Early bird discounts
In addition to our scholarships, you can also take advantage of our early bird discounts when you pay your fees early. We reward students who plan ahead, making it easier and more affordable to secure your place and prepare for life in the UK.

Choose the option that suits you best:
Pay in stages and save:
Get £500 off when you pay at least £2,000 of your tuition fees 60 days before Welcome Week
Plus £400 off when you pay the rest of your tuition fees before you travel to the UK.
OR

Pay in full early
Get a £1,000 discount when you pay your full tuition fees 60 days before Semester 1 starts.
Drop an email to our friendly international team to find out more!",
